pathImg,option,price,title,hot_line,url,point,rating_total,producer,color,Hệ điều hành,Ngôn ngữ,Màn hình,Camera sau,Camera trước,Chụp ảnh nâng cao,Quay phim,chip,ram,memory,Thẻ nhớ ngoài,Kích thước,Trọng lượng g,Dung lượng pin,Mạng di động,SIM,Wifi,Sạc
"https://didongmango.com/images/products/2022/06/09/original/x1d_1654763577.jpg.jpg,https://didongmango.com/images/products/2022/06/09/original/x1x_1654763577.jpg.jpg,https://didongmango.com/images/products/2022/06/09/original/x1t_1654763577.jpg.jpg,https://didongmango.com/images/products/2022/06/09/original/x1tim_1654763577.jpg.jpg",,4.390.000₫,Sony Xperia 1 cũ (Đẹp 99%) ,0982351080,https://didongmango.com/sony-xperia-1/sony-xperia-1-9-p1359.html,5/5,125,SONY,"Tím,Đen,Trắng,Xám,Xanh",,9 Pie,Đa ngôn ngữ,6.5 inches OLED,Triple 12 MP,"8 MP, f/2.0","Chống rung kỹ thuật số EIS, Zoom quang học, Chụp ảnh xóa phông, Chế độ chụp ban đêm ánh sáng yếu, Lấy nét theo pha, Super Slow Motion quay siêu chậm, Tự động lấy nét, Chạm lấy nét, Nhận diện khuôn mặt, HDR, Panorama, Chống rung quang học OIS, Làm","2160p@30fps, 1080p@60fps, 1080p@30fps 5-axis gyro-EIS, 1080p@960fps, HDR",Snapdragon 855 7 nm,6GB,64GB,"MicroSD, hỗ trợ tối đa 512 GB",167 x 72 x 8.2 mm,191 g,3330 mAh,2G/ 3G/ 4G,1 sim,Wi-Fi 802.11 a/b/g/n/ac
"https://didongmango.com/images/products/2019/07/31/original/01_xperia-1_gallery-product-image_black-0946f965a759fe8992c4b20b5542521c-1_1564545370.png.png,https://didongmango.com/images/products/2019/07/31/original/04_xperia-1_gallery-product-image_gray-9bebcae5ce8b33702772cabf1ddcb1db_1564545370.png.png,https://didongmango.com/images/products/2019/07/31/original/02_xperia-1_gallery-product-image_purple-9c4dca7aae512d72bc837bc7f519ffcc_1564545371.png.png,https://didongmango.com/images/products/2019/07/31/original/03_xperia-1_gallery-product-image_white-6eb6412f32da1785e71287004794a5cc_1564545372.png.png",,5.090.000₫,Sony Xperia 1 Nhật Mới ,0982351080,https://didongmango.com/sony-xperia-1/sony-xperia-1-new-p1075.html,5/5,263,SONY,"Tím,Trắng,Xám,Đen",,9 Pie,Đa ngôn ngữ,6.5 inches OLED,Triple 12 MP,"8 MP, f/2.0","Chống rung kỹ thuật số EIS, Zoom quang học, Chụp ảnh xóa phông, Chế độ chụp ban đêm ánh sáng yếu, Lấy nét theo pha, Super Slow Motion quay siêu chậm, Tự động lấy nét, Chạm lấy nét, Nhận diện khuôn mặt, HDR, Panorama, Chống rung quang học OIS, Làm","2160p@30fps, 1080p@60fps, 1080p@30fps 5-axis gyro-EIS, 1080p@960fps, HDR",Snapdragon 855 7 nm,6GB,64GB,"MicroSD, hỗ trợ tối đa 512 GB",167 x 72 x 8.2 mm,191 g,3330 mAh,2G/ 3G/ 4G,1 sim,Wi-Fi 802.11 a/b/g/n/ac
https://didongmango.com/images/products/2022/06/02/large/sony-xperia-1-iii--cau-hinh_1654176975.jpg,,16.990.000₫,Sony Xperia 1 Mark III cũ (Đẹp 99%) ,0982351080,https://didongmango.com/sony-xperia-1/sony-xperia-1-mark-iii-cu-dep-99-p1508.html,5/5,2,SONY,Đen,,9 Pie,Đa ngôn ngữ,6.5 inches OLED 4K,"12Mp x 12Mp x 12Mp x 0,3Mp",8 Mp,"Chống rung kỹ thuật số EIS, Zoom quang học, Chụp ảnh xóa phông, Chế độ chụp ban đêm ánh sáng yếu, Lấy nét theo pha, Super Slow Motion quay siêu chậm, Tự động lấy nét, Chạm lấy nét, Nhận diện khuôn mặt, HDR, Panorama, Chống rung quang học OIS, Làm","2160p@30fps, 1080p@60fps, 1080p@30fps 5-axis gyro-EIS, 1080p@960fps, HDR",Snapdragon 888 8 nhân,12GB,256GB,Hỗ trợ tối đa 512 GB,Dài 165 mm - Ngang 71 mm - Dày 8.2 mm,186g,4500 mAh,2G/ 3G/ 4G,1 sim,Wi-Fi 802.11 a/b/g/n/ac
https://didongmango.com/images/products/2022/06/28/large/sony-xperia-1-iii--cau-hinh_1654176975-copy_1656411564.jpg,,17.490.000₫,Sony Xperia 1 III - Mark 3 2 SIM cũ (Đẹp 99%) ,0982351080,https://didongmango.com/sony-xperia-1/sony-xperia-1-iii---mark-3-2-sim-cu-dep-99-p1534.html,5/5,119,SONY,,,9 Pie,Đa ngôn ngữ,6.5 inches OLED 4K,"12Mp x 12Mp x 12Mp x 0,3Mp",8 Mp,"Chống rung kỹ thuật số EIS, Zoom quang học, Chụp ảnh xóa phông, Chế độ chụp ban đêm ánh sáng yếu, Lấy nét theo pha, Super Slow Motion quay siêu chậm, Tự động lấy nét, Chạm lấy nét, Nhận diện khuôn mặt, HDR, Panorama, Chống rung quang học OIS, Làm","2160p@30fps, 1080p@60fps, 1080p@30fps 5-axis gyro-EIS, 1080p@960fps, HDR",Snapdragon 888 8 nhân,12GB,256GB,Hỗ trợ tối đa 512 GB,Dài 165 mm - Ngang 71 mm - Dày 8.2 mm,186g,4500 mAh,2G/ 3G/ 4G,2 sim,Wi-Fi 802.11 a/b/g/n/ac
https://didongmango.com/images/products/2019/07/02/original/-samsung-galaxy-note8-cau-hinh_1562040472.jpg.jpg,,5.390.000₫,Samsung Note 8 64G 2 SIM cũ (Đẹp 99%) ,0982351080,https://didongmango.com/samsung-note-8/samsung-galaxy-note-8-han-dep-99-p811.html,5/5,160,SAMSUNG,"Tím,Đen,Xanh,Vàng",,7.1.2 Nougat,Đa ngôn ngữ,6.3 inches 2K Super AMOLED,"2 camera 12 MP  Chụp ảnh xóa phông ảo diệu  Led Flash, Autofocus, HDR, Panorama  Quay phim 4K  Zoom quang học Camera kép",8MP,"hụp ảnh xóa phông ảo diệu  Led Flash, Autofocus, HDR, Panorama  Quay phim 4K  Zoom quang học Camera kép",Quay phim 4K  Zoom quang học Camera kép,Exynos 8895 8 nhân 64-bit,6G,64 GB,"microSD, up to 512 GB",162.5 x 74.8 x 8.6 mm 6.40 x 2.94 x 0.34 in,195G,Li-Ion 3300 mAh,2G/ 3G/ 4G,2 SIM NANO,"Wi-Fi 802.11 a/b/g/n/ac, dual-band"
https://didongmango.com/images/products/2022/06/29/large/600_600_s10e_trang_800x800_min_1656496072.jpg,,5.690.000₫,Samsung Galaxy S10e Mới ,0982351080,https://didongmango.com/samsung-s10/samsung-galaxy-s10e-moi-p1543.html,5/5,40,SAMSUNG,,,9 Pie,Đa ngôn ngữ,5.8 inch Dynamic AMOLED,12MP + 16MP,"10 MP, f/1.9","LED flash, auto-HDR, panorama","2160p@60fps, 1080p@240fps, 720p@960fps, HDR, dual-video rec.",Snapdragon 855,6GB,128GB,"microSD, up to 512 GB",142.2 x 69.9 x 7.9 mm 5.60 x 2.75 x 0.31 in,150 g 5.29 oz,3100mAh,,1 SIM Nano,Wi-Fi 802.11 a/b/g/n/ac/ax
https://didongmango.com/images/products/2022/06/02/large/sony-xperia-1-iii--cau-hinh_1654177515.jpg,,17.990.000₫,Sony Xperia 1 III (Mark 3) Mới ,0982351080,https://didongmango.com/sony-xperia-1/sony-xperia-1-iii-mark-3-moi-p1510.html,5/5,119,SONY,Đen,,9 Pie,Đa ngôn ngữ,6.5 inches OLED 4K,"12Mp x 12Mp x 12Mp x 0,3Mp",8 Mp,"Chống rung kỹ thuật số EIS, Zoom quang học, Chụp ảnh xóa phông, Chế độ chụp ban đêm ánh sáng yếu, Lấy nét theo pha, Super Slow Motion quay siêu chậm, Tự động lấy nét, Chạm lấy nét, Nhận diện khuôn mặt, HDR, Panorama, Chống rung quang học OIS, Làm","2160p@30fps, 1080p@60fps, 1080p@30fps 5-axis gyro-EIS, 1080p@960fps, HDR",Snapdragon 888 8 nhân,12GB,256GB,Hỗ trợ tối đa 512 GB,Dài 165 mm - Ngang 71 mm - Dày 8.2 mm,186g,4500 mAh,2G/ 3G/ 4G,1 sim,Wi-Fi 802.11 a/b/g/n/ac
https://didongmango.com/images/products/2019/07/02/original/-samsung-galaxy-s10-thietke_1562055099.jpg.jpg,,5.690.000₫,Samsung Galaxy S10 cũ (Đẹp 99%) ,0982351080,https://didongmango.com/samsung-s10/samsung-galaxy-s10-han-cu-dep-99-p983.html,5/5,147,SAMSUNG,"Trắng,Đen,Xanh",,9 Pie,Đa ngôn ngữ,Dynamic AMOLED 6.1\Quad HD+ 2K+,12MP + 12MP + 16MP,"10 MP, f/1.9","LED flash, auto-HDR, panorama","2160p@60fps, 1080p@240fps, 720p@960fps, HDR, dual-video rec.",Snapdragon 855,8G,128G,"MicroSD, hỗ trợ tối đa 512 GB",149.9 x 70.4 x 7.8 mm,157 g 5.54 oz,3400 mAh,,1 SIM Nano,Wi-Fi 802.11 a/b/g/n/ac/ax
https://didongmango.com/images/products/2022/06/29/large/600_s10_800x800_1656495778.jpg,,6.690.000₫,Samsung Galaxy S10 Mới ,0982351080,https://didongmango.com/samsung-s10/samsung-galaxy-s10-moi-p1542.html,5/5,147,SAMSUNG,"Đen,Xanh,Trắng",,9 Pie,Đa ngôn ngữ,Dynamic AMOLED 6.1\Quad HD+ 2K+,12MP + 12MP + 16MP,"10 MP, f/1.9","LED flash, auto-HDR, panorama","2160p@60fps, 1080p@240fps, 720p@960fps, HDR, dual-video rec.",Snapdragon 855,8G,128G,"MicroSD, hỗ trợ tối đa 512 GB",149.9 x 70.4 x 7.8 mm,157 g 5.54 oz,3400 mAh,,1 SIM Nano,Wi-Fi 802.11 a/b/g/n/ac/ax
https://didongmango.com/images/products/2019/07/02/original/-samsung-galaxy-note8-cau-hinh_1562040479.jpg.jpg,,4.990.000₫,Samsung Note 8 64G cũ (Đẹp 99%) ,0982351080,https://didongmango.com/samsung-note-8/samsung-galaxy-note-8-cu-dep-99-p738.html,5/5,179,SAMSUNG,"Tím,Đen,Xanh,Vàng",,7.1.2 Nougat,Đa ngôn ngữ,6.3 inches 2K Super AMOLED,"2 camera 12 MP Zoom quang học Camera kép, Chụp ảnh xóa phông, Tự động lấy nét, Chạm lấy nét, Nhận diện khuôn mặt, HDR, Panorama, Chống rung quang học OIS, Chế độ chụp chuyên nghiệp",8MP,"hụp ảnh xóa phông ảo diệu  Led Flash, Autofocus, HDR, Panorama  Quay phim 4K  Zoom quang học Camera kép",Quay phim 4K  Zoom quang học Camera kép,Qualcomm Snapdragon 835,6 GB,64 GB,"microSD, up to 512 GB",162.5 x 74.8 x 8.6 mm 6.40 x 2.94 x 0.34 in,195G,Li-Ion 3300 mAh,2G/ 3G/ 4G,1 SIM NANO,"Wi-Fi 802.11 a/b/g/n/ac, dual-band"
https://didongmango.com/images/products/2019/08/12/original/-samsung-galaxy-s10-plus-thietke_1565568798.jpg.jpg,,6.490.000₫,Samsung Galaxy S10 Plus cũ 99% ,0982351080,https://didongmango.com/samsung-s10/samsung-galaxy-s10-plus-my-cu-dep-99-p1081.html,5/5,121,SAMSUNG,"Xanh,Trắng,Đen",,9 Pie,Đa ngôn ngữ,Dynamic AMOLED 6.4\Quad HD+ 2K+,12MP + 12MP + 16MP,8MP + 10 MP,"LED flash, auto-HDR, panorama","2160p@60fps, 1080p@240fps, 720p@960fps, HDR, dual-video rec.",Snapdragon 855,8GB,128GB,"MicroSD, hỗ trợ tối đa 512 GB",175 g / 198 g ceramic,157.6 x 74.1 x 7.8 mm,4100 mAh,,1 SIM Nano,Wi-Fi 802.11 a/b/g/n/ac/ax
https://didongmango.com/images/products/2019/07/02/original/-samsung-galaxy-note-9-spen_1562055046.jpg.jpg,,5.590.000₫,Samsung Note 9 128G cũ (Đẹp 99%) ,0982351080,https://didongmango.com/samsung-note-9/samsung-note-9-my-128g-cu-dep-99-p979.html,5/5,172,SAMSUNG,"Xanh,Titan,Đen,Vàng,Tím",,8.1,Đa ngôn ngữ,"6.4 inch Quad HD+ 1440 x 2960 pixels, Super AMOLED",Dual 12 MP+12 MP,"8.MP Selfie bằng cử chỉ, Chế độ làm đẹp, Chụp bằng giọng nói, Camera góc rộng, Nhận diện khuôn mặt, Chống rung","Ảnh Raw, Tự động lấy nét, Chạm lấy nét, Nhận diện khuôn mặt, HDR, Panorama, Chống rung quang học OIS, chụp ảnh xoá phông, công nghệ AI",Quay phim 4K 2160p@30fps,Snapdragon 845 10 nm,6GB,128GB,128GB,Dài 161.9 mm - Ngang 76.4 mm - 8.8 mm,201g,4000mAh,"3G, 4G LTE Cat 16",1 SIM NANO,"Wi-Fi 802.11 a/b/g/n/ac, Dual-band, DLNA, Wi-Fi Direct, Wi-Fi hotspot"
"https://didongmango.com/images/products/2020/04/28/large/sony-xz2-premium_1588036751.jpg,https://didongmango.com/images/products/2020/06/03/original/sony-xz2-premium_1588036679_1591165951.jpg.jpg",,3.290.000₫,Sony XZ2 Premium cũ (Đẹp 99%) ,0982351080,https://didongmango.com/sony-xz2/sony-xz2-premium-99-p1339.html,5/5,136,SONY,"Đen,Titan",,8.0 Oreo,Có tiếng Việt,IPS HDR LCD 5.8 inches 4K 2160 x 3840 Pixels,19 MP và 12 MP 2 camera,13 MP,"Chụp ảnh xóa phông, Chế độ Slow Motion, Super Slow Motion quay siêu chậm, Lấy nét dự đoán, Chống rung kỹ thuật số EIS, Tự động lấy nét, Chạm lấy nét, Nhận diện khuôn mặt, HDR, Panorama, Chế độ chụp chuyên nghiệp Prov","Quay phim siêu chậm 960 fps, Quay phim 4K 2160p@30fps",Snapdragon 845 8 nhân,6 GB,64 GB,"MicroSD, hỗ trợ tối đa 400 GB",Dài 158 mm - Ngang 80 mm - Dày 11.9 mm,236 g,3540 mAh,2G/3G/4G,1 Sim,"Wi-Fi 802.11 a/b/g/n/ac, DLNA, Wi-Fi Direct, Wi-Fi hotspot"
https://didongmango.com/images/products/2019/10/30/original/-samsung-galaxy-s10-plus-thietke_1572406152.jpg.jpg,,7.390.000₫,Samsung Galaxy S10 Plus Mới ,0982351080,https://didongmango.com/samsung-s10/samsung-galaxy-s10-plus-moi-p1194.html,5/5,205,SAMSUNG,"Đen,Trắng,Xanh,Cam",,9 Pie,Đa ngôn ngữ,Dynamic AMOLED 6.4\Quad HD+ 2K+,12MP + 12MP + 16MP,8MP + 10 MP,"LED flash, auto-HDR, panorama","2160p@60fps, 1080p@240fps, 720p@960fps, HDR, dual-video rec.",Snapdragon 855,8GB,128GB,"MicroSD, hỗ trợ tối đa 512 GB",175 g / 198 g ceramic,157.6 x 74.1 x 7.8 mm,4100 mAh,,1 SIM Nano,Wi-Fi 802.11 a/b/g/n/ac/ax
https://didongmango.com/images/products/2019/07/02/original/-1-thietke-sony-xperia-xz2_1562058532.jpg.jpg,,2.690.000₫,Sony Xperia XZ2 cũ (Đẹp 99%) ,0982351080,https://didongmango.com/sony-xz2/sony-xperia-xz2-1-sim-cu-dep-99-p1008.html,5/5,523,SONY,"Trắng,Tím,Đen,Xanh",,8.0,Tiếng Việt,IPS 5.7 inches tỷ lệ 189,"19 MP, f/2.0","5 MP, f/2.2","LED flash, HDR, panorama","2160p@30fps, 1080p@60fps, 1080p@30fps gyro-EIS, 1080p@960fps",Snapdragon 845,4 GB RAM,64Gb,Có,153 x 72 x 11.1 mm,198 g,Li-Ion 3180 mAh,2G/3G/4G,1 Sim,Wi-Fi 802.11 a/b/g/n/ac
https://didongmango.com/images/products/2022/06/29/large/600_600_s10e_trang_800x800_min_1656495826.jpg,,4.690.000₫,Samsung Galaxy S10e cũ (Đẹp 99%) ,0982351080,https://didongmango.com/samsung-s10/samsung-galaxy-s10e-p1144.html,5/5,40,SAMSUNG,"Cam,Vàng,Xanh,Đen,Trắng",,9 Pie,Đa ngôn ngữ,5.8 inch Dynamic AMOLED,12MP + 16MP,"10 MP, f/1.9","LED flash, auto-HDR, panorama","2160p@60fps, 1080p@240fps, 720p@960fps, HDR, dual-video rec.",Snapdragon 855,6GB,128GB,"microSD, up to 512 GB",142.2 x 69.9 x 7.9 mm 5.60 x 2.75 x 0.31 in,150 g 5.29 oz,3100mAh,,1 SIM Nano,Wi-Fi 802.11 a/b/g/n/ac/ax
https://didongmango.com/images/products/2020/02/25/original/-samsung-galaxy-note-10-plus-ip68_1572404463jpg_1582620058.jpg.jpg,,9.590.000₫,Samsung Note 10 Plus 5G Mới ,0982351080,https://didongmango.com/samsung-note-10/samsung-note-10-plus-nobox-p1279.html,5/5,130,SAMSUNG,"Xanh,Aura,Đen,Trắng",,9 Pie One UI,Đa ngôn ngữ,Dynamic AMOLED 6.8 inches 1440 x 3040 pixels,12 MP + 12 MP + 16 MP,"10 MP, f/1.9","TOF 3D camera, LED flash, auto-HDR, panorama","2160p@60fps, 1080p@240fps, 720p@960fps, HDR, dual-video rec.",Snapdragon 855,12 GB RAM,256 GB,"microSD, up to 1 TB",162.3 x 77.1 x 7.9 mm,198 g,Li-Ion 4300 mAh,2G/ 3G/ 4G,1 SIM NANO,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot"
