pathImg,option,price,title,hot_line,url,point,rating_total,producer,Công nghệ màn hình,Độ phân giải,Hệ điều hành,chip,memory,ram,Mạng di động,Số khe sim,color
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/09/15/image-removebg-preview-11.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/09/15/image-removebg-preview-13.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/09/15/image-removebg-preview-10.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/09/15/image-removebg-preview-12.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/09/15/image-removebg-preview-14.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/09/image-removebg-preview-2.png'}",128GB,"20,490,000 ₫",Điện thoại di động Apple iPhone 13 - Chính hãng VN/A,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-13-128gb-chinh-hang-vn-a,TB 4.63,4 lượt đánh giá,iPhone,OLED,"2 camera 12 MP, 12 MP",iOS 15,Apple A15 Bionic 6 nhân,128 GB,4 GB,Hỗ trợ 5G,1 Nano SIM &amp; 1 eSIM,"Red,Blue,Starlight,Midnight,Pink,Green"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/11/06/apple-iphone-12-mini-2.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/04/22/image-removebg-preview_637547045799326930.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/11/06/apple-iphone-12-mini-4.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/11/06/apple-iphone-12-mini-5.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/11/06/apple-iphone-12-mini-3.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/11/06/apple-iphone-12-mini.png'}",64GB,"15,890,000 ₫",Điện thoại di động Apple iPhone 12 - 64GB - chính hãng VN/A,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-12-64gb-chinh-hang-vn-a,TB,0 lượt đánh giá,iPhone,OLED,"2 camera 12 MP, 12 MP",iOS 14,Apple A14 Bionic 6 nhân,64 GB,4 GB,Hỗ trợ 5G,1 Nano SIM &amp; 1 eSIM,"Purple,Black,Blue,White,Red,Green"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/11/06/apple-iphone-12-mini-2.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/11/06/apple-iphone-12-mini-5.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/11/06/apple-iphone-12-mini-4.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/11/06/apple-iphone-12-mini-3.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/11/06/apple-iphone-12-mini.png'}",256GB,"19,950,000 ₫",Apple iPhone 12 Mini - 256GB - Chính hãng VN/A,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-12-mini-256gb-chinh-hang-vn-a,TB,0 lượt đánh giá,iPhone,OLED,"2 camera 12 MP, 12 MP",iOS 14,Apple A14 Bionic 6 nhân,256 GB,4 GB,Hỗ trợ 5G,1 Nano SIM &amp; 1 eSIM,"Black,Blue,White,Red,Green"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/11/06/apple-iphone-12-mini-2.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/11/06/apple-iphone-12-mini-5.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/11/06/apple-iphone-12-mini-4.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/11/06/apple-iphone-12-mini-3.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/04/22/image-removebg-preview-1.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/11/06/apple-iphone-12-mini.png'}",128GB,"15,990,000 ₫",Apple iPhone 12 Mini - 128GB - Chính hãng VN/A,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-12-mini-128gb-chinh-hang-vn-a,TB,0 lượt đánh giá,iPhone,OLED,"2 camera 12 MP, 12 MP",iOS 14,Apple A14 Bionic 6 nhân,128 GB,4 GB,Hỗ trợ 5G,1 Nano SIM &amp; 1 eSIM,"Black,Blue,White,Red,Green,Purple"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/11/06/apple-iphone-12-mini-2.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/11/06/apple-iphone-12-mini-5.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/11/06/apple-iphone-12-mini-4.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/11/06/apple-iphone-12-mini-3.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/04/22/image-removebg-preview-1.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/11/06/apple-iphone-12-mini.png'}",64GB,"14,990,000 ₫",Apple iPhone 12 Mini - 64GB - Chính hãng VN/A,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-12-mini-64gb-chinh-hang-vn-a,TB,0 lượt đánh giá,iPhone,OLED,"2 camera 12 MP, 12 MP",iOS 14,Apple A14 Bionic 6 nhân,64 GB,4 GB,Hỗ trợ 5G,1 Nano SIM &amp; 1 eSIM,"Black,Blue,White,Red,Green,Purple"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/11/06/apple-iphone-12-mini-2.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/04/22/image-removebg-preview_637547045799326930.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/11/06/apple-iphone-12-mini-4.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/11/06/apple-iphone-12-mini-5.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/11/06/apple-iphone-12-mini-3.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/11/06/apple-iphone-12-mini.png'}",128GB,"17,590,000 ₫",Apple iPhone 12 - 128GB - Chính hãng VN/A,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-12-128gb-chinh-hang-vn-a,TB,0 lượt đánh giá,iPhone,OLED,"2 camera 12 MP, 12 MP",iOS 14,Apple A14 Bionic 6 nhân,128 GB,4 GB,Hỗ trợ 5G,1 Nano SIM &amp; 1 eSIM,"Purple,Black,Blue,White,Red,Green"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/10/10/iphone 11 (3).png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/10/10/iphone 11 (5).png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/10/10/iphone 11 (8).png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/10/10/iphone 11 (6).png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/10/10/iphone 11 (9).png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/10/10/iphone 11 (2).png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/10/10/iphone 11 (7).png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/10/10/iphone 11 (10).png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/10/10/iphone 11 (1).png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/10/10/iphone 11 (11).png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/10/10/iphone 11 (4).png'}",128GB,"13,090,000 ₫",iPhone 11 - 128GB - Chính hãng VN/A,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/iphone-11-128gb-chinh-hang-vn-a,TB 4,11 lượt đánh giá,iPhone,IPS LCD,"2 camera 12 MP, 12 MP",iOS 14,Apple A13 Bionic 6 nhân,128 GB,4 GB,Hỗ trợ 4G,1 Nano SIM &amp; 1 eSIM,"Yellow,Green,Black,White,Red,Purple"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/11/06/apple-iphone-12-mini-2.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/11/06/apple-iphone-12-mini-5.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/11/06/apple-iphone-12-mini-4.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/04/22/image-removebg-preview_637547045799326930.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/11/06/apple-iphone-12-mini-3.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/11/06/apple-iphone-12-mini.png'}",256GB,"22,390,000 ₫",Apple iPhone 12 - 256GB - Chính hãng VN/A,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-12-256gb-chinh-hang-vn-a,TB,0 lượt đánh giá,iPhone,OLED,"2 camera 12 MP, 12 MP",iOS 14,Apple A14 Bionic 6 nhân,256 GB,4 GB,Hỗ trợ 5G,1 Nano SIM &amp; 1 eSIM,"Red,Black,Blue,White,Green,Purple"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/09/15/image-removebg-preview-11.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/09/15/image-removebg-preview-13.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/09/15/image-removebg-preview-10.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/09/15/image-removebg-preview-12.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/09/15/image-removebg-preview-14.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/09/image-removebg-preview-2.png'}",128GB,"18,790,000 ₫",Điện thoại di động Apple iPhone 13 Mini - Chính hãng VN/A,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-13-mini-128gb-chinh-hang-vn-a,TB,0 lượt đánh giá,iPhone,OLED,"2 camera 12 MP, 12 MP",iOS 15,Apple A15 Bionic 6 nhân,128 GB,4 GB,Hỗ trợ 5G,1 Nano SIM &amp; 1 eSIM,"Blue,Red,Pink,Starlight,Midnight,Green"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/12/11/11-64-do.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/02/03/iphone-11-64gb.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/09/17/apple-iphone-11-64gb-6.1.jpg', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/09/17/maxresdefault (1).jpg', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/09/17/ip11_white.jpg', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/09/17/iPhone-11-Green-9to5Mac.jpg', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/09/17/ip11_white-2.jpg', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/09/17/11_Green.jpg', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/09/17/s-l640.jpg', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/09/17/maxresdefault.jpg', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/09/17/51kGDXeFZKL._SL1024_.jpg'}",64GB,"11,390,000 ₫",iPhone 11 - 64GB - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/iphone-11-64gb-chinh-hang-vn-a,TB 4.12,17 lượt đánh giá,iPhone,IPS LCD,"2 camera 12 MP, 12 MP",iOS 14,Apple A13 Bionic 6 nhân,64 GB,4 GB,Hỗ trợ 4G,1 Nano SIM &amp; 1 eSIM,"White,Red,Yellow,Black,Green,Purple"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/09/15/image-removebg-preview-17.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/09/15/image-removebg-preview-16.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/09/15/image-removebg-preview-15.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/09/image-removebg-preview-4.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/09/15/image-removebg-preview-18.png'}",1TB,"42,890,000 ₫",Điện thoại di động Apple iPhone 13 Pro Max - 1TB - Chính hãng VN/A,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-13-pro-max-1TB-chinh-hang-vn,TB,0 lượt đánh giá,iPhone,OLED,"3 camera 12 MP, 12 MP",iOS 15,Apple A15 Bionic 6 nhân,1 TB,6 GB,Hỗ trợ 5G,1 Nano SIM &amp; 1 eSIM,"Silver,Gold,Sierra Blue,Graphite,Alpine Green"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/09/15/image-removebg-preview-17.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/09/15/image-removebg-preview-15.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/09/15/image-removebg-preview-16.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/09/image-removebg-preview-4.png'}",512GB,"36,990,000 ₫",Điện thoại di động Apple iPhone 13 Pro Max - 512GB - Chính hãng VN/A,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-13-pro-max-512gb-chinh-hang-vn-a,TB,0 lượt đánh giá,iPhone,OLED,"3 camera 12 MP, 12 MP",iOS 15,Apple A15 Bionic 6 nhân,512 GB,6 GB,Hỗ trợ 5G,1 Nano SIM &amp; 1 eSIM,"Silver,Gold,Sierra Blue,Graphite,Alpine Green"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/04/10/image-removebg-preview-1.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/04/10/image-removebg-preview.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/04/10/image-removebg-preview-4.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/04/10/image-removebg-preview-3.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/04/10/image-removebg-preview-2.png'}",,"11,090,000 ₫",Samsung Galaxy A73 5G - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/samsung-galaxy-a73-chinh-hang,TB,0 lượt đánh giá,Samsung,Super AMOLED Plus,"Chính 108 MP &amp; Phụ 12 MP, 5 MP, 5 MP, 32 MP",,Snapdragon 778G 5G 8 nhân,128GB,8GB,,2 Nano SIM SIM 2 chung khe thẻ nhớ,"Xanh,Trắng,Xám"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/09/15/image-removebg-preview-17.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/09/15/image-removebg-preview-16.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/09/15/image-removebg-preview-15.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/09/image-removebg-preview-4.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/09/15/image-removebg-preview-18.png'}",256GB,"31,750,000 ₫",Điện thoại di động Apple iPhone 13 Pro Max - 256GB - Chính hãng VN/A,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-13-pro-max-256gb-chinh-hang-vn-a,TB 2.5,2 lượt đánh giá,iPhone,OLED,"3 camera 12 MP, 12 MP",iOS 15,Apple A15 Bionic 6 nhân,256 GB,6 GB,Hỗ trợ 5G,1 Nano SIM &amp; 1 eSIM,"Graphite,Silver,Gold,Sierra Blue,Alpine Green"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/04/07/image-removebg-preview-8.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/04/06/image-removebg-preview-4.png'}",,"2,790,000 ₫",Điện thoại di động Vivo Y12s 2021 3GB/32GB - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/vivo-y12s-2021-3gb-32gb-chinh-hang,TB,0 lượt đánh giá,Vivo,IPS LCD,"Chính 13 MP &amp; Phụ 2 MP, 8 MP",Android 11,Snapdragon 439 8 nhân,32 GB,3 GB,Hỗ trợ 4G,2 Nano SIM,"Black,Blue"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/01/04/s21-fe-5.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/01/04/s21-fe-7.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/01/04/s21-fe-10.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/01/04/s21-fe-12.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/01/04/s21-fe-1.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/01/04/s21-fe-13.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/01/04/s21-fe-14.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/01/04/s21-fe-4.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/01/04/s21-fe-11.png'}",6GB/128GB,"10,990,000 ₫",Điện thoại di động Samsung Galaxy S21 FE 5G - 6GB/128GB - Chính Hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/samsung-galaxy-s21-fe-6gb-128gb-chinh-hang,TB,0 lượt đánh giá,Samsung,Dynamic AMOLED 2X,"Chính 12 MP &amp; Phụ 12 MP, 8 MP, 32 MP",,Exynos 2100 8 nhân,,6 GB,,,"Đen Graphite,Trắng Flora,Xanh Olive,Tím Pastel"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/17/xor-classic.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/17/image-removebg-preview-3.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/17/image-removebg-preview.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/17/image-removebg-preview-2.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/17/image-removebg-preview-1.png'}",,"120,000,000 ₫",Điện thoại di động XOR Titanium X1 Classic - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/dien-thoai-di-dong-xor-titanium-x1-classic-chinh-hang,TB,0 lượt đánh giá,XOR Titanium X1 Classic - Chính hãng ,Kính màn hình Sapphire,,Hệ điều hành XOR được xây dựng riêng biệt,,,,,,Đen
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/10/26/image-removebg-preview-2.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/10/26/image-removebg-preview-1.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/10/31/image-removebg-preview.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/10/26/image-removebg-preview.png'}",,"2,950,000 ₫",,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/vivo-y15s-chinh-hang,TB,0 lượt đánh giá,Vivo Y15s - Chính hãng,IPS LCD,"Chính 13 MP &amp; Phụ 2 MP, 8 MP",Android 11 Go Edition,MediaTek Helio P35 8 nhân,32 GB,3 GB,Hỗ trợ 4G,2 Nano SIM,"Xanh blue nhạt,Xanh đen"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/10/06/xanh-anh-kim-2.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/10/06/trang-kim-cuong-2.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/10/06/xanh-anh-kim-1.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/10/06/xanh-anh-kim-3.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/10/06/trang-kim-cuong-1.png'}",,"3,490,000 ₫",,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/vivo-y21-chinh-hang,TB,0 lượt đánh giá,Vivo,IPS LCD,"Chính 13 MP &amp; Phụ 2 MP, 8 MP",Android 11,MediaTek Helio P35 8 nhân,64 GB,4 GB,Hỗ trợ 4G,2 Nano SIM,"Trắng kim cương,Xanh ánh kim"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/06/03/image-removebg-preview-75.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/06/03/image-removebg-preview-76.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/06/03/image-removebg-preview-74.png'}",X80 ,"16,990,000 ₫",Điện thoại di động Vivo X80 - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/vivo-x80-chinh-hang,TB,0 lượt đánh giá,Vivo,AMOLED,"Chính 50 MP &amp; Phụ 12 MP, 12 MP, 32 MP",Android 12,MediaTek Dimensity 9000 8 nhân,256 GB,12 GB,Hỗ trợ 5G,2 Nano SIM,"Blue,Cosmic Black"
{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/06/03/image-removebg-preview-75.png'},X80 Pro,"26,990,000 ₫",Điện thoại di động Vivo X80 Pro - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/vivo-x80-pro-chinh-hang,TB,0 lượt đánh giá,Vivo,AMOLED,"Chính 50 MP &amp; Phụ 48 MP, 12 MP, 8 MP, 32 MP",Android 12,Snapdragon 8 Gen 1 8 nhân,256 GB,12 GB,Hỗ trợ 5G,2 Nano SIM,Cosmic Black
{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/11/x2-phone-classic.png'},,"136,000,000 ₫",Điện thoại di động XOR TITANIUM X2 CLASSIC BUNDLE - Chính Hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/dien-thoai-di-dong-xor-x2-classic-bundle-chinh-hang,TB,0 lượt đánh giá,XOR TITANIUM X2 CLASSIC BUNDLE - Chính Hãng,Kính màn hình Sapphire,,Hệ điều hành XOR được xây dựng riêng biệt,,,,,,Đen mạnh mẽ
{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/11/enbody.png'},,"166,000,000 ₫",Điện thoại di động XOR TITANIUM X2 EBONY BUNDLE - CHÍNH HÃNG,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/dien-thoai-di-dong-xor-x2-ebody-bundle-chinh-hang,TB,0 lượt đánh giá,XOR TITANIUM X2 EBONY BUNDLE - CHÍNH HÃNG,Kính màn hình Sapphire,,Hệ điều hành XOR được xây dựng riêng biệt,,,,,,Black
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/17/image-removebg-preview-1_637753492064846953.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/11/x2-phone-rose.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/17/image-removebg-preview-2.png'}",,"167,000,000 ₫",Điện thoại di động XOR TITANIUM X2 CLASSIC ROSE ALLIGATOR - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/dien-thoai-di-dong-xor-x2-rose-alligator-chinh-hang,TB,0 lượt đánh giá,XOR TITANIUM X2 CLASSIC ROSE ALLIGATOR - Chính hãng,Kính màn hình Sapphire,,Hệ điều hành XOR được xây dựng riêng biệt,,,,,,Rose
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-3.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-6.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-5.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-4.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-20.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-25.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-21.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-22.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-24.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-26.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-23.png'}",,"3,790,000 ₫",Điện thoại di động Bphone A40 - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/bphone-a40-chinh-hang,TB 4,2 lượt đánh giá,Bphone A40 - Chính hãng,Thiết kế hiện đại màn hình lỗ,"4 Camera 16 MP  + 2MP +5M +2MP, 8MP chụp góc rộng, tự làm đẹp...",BOS - based on Android 11,"Mediatek Helio G85, Antutu 205,950",64GB,4GB,4GB,,Trắng
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/06/19/den_637596998336851446.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/06/19/den-2.png'}",,"690,000 ₫",Điện thoại di động Philips Xenium E506 4G,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/philips-xenium-e506-4g,TB,0 lượt đánh giá,Philips Xenium E506 4G,,,,,,,,,Đen
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/06/19/image-removebg-preview-7-1.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/06/19/den.png'}",,"850,000 ₫",Điện thoại di động Philips Xenium E527 4G - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/philips-xenium-e527-4g-chinh-hang,TB,0 lượt đánh giá,Philips,,,,,24MB,16MB,,,Black
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/11/08/p50-blue-3.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/11/08/p50-black-2.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/11/08/p50-black-1.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/11/08/p50-blue-1.png'}",,"450,000 ₫",Điện thoại di động Masstel Play 50 - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/masstel-play-50-chinh-hang,TB 0.5,1 lượt đánh giá,Masstel,"2.4, QVGA, QVGA, 240 x 320 Pixel","0.08 MP, Không hỗ trợ",,Đang cập nhật,32MB,32MB,2 sim,Đang cập nhật,"Black,Blue"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/10/21/Masstel Fami 12 gold.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/10/21/Masstel Fami 12 navy.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/10/21/Masstel Fami 12 black.png'}",,"420,000 ₫",Điện thoại di động Masstel Fami 12 - Chính hãng Máy người già,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/masstel-fami-12-chinh-hang-may-nguoi-gia,TB,0 lượt đánh giá,Masstel,TFT LCD,"0.08 MP, Không",,,Không,Không,,2 SIM thường,"Black,Gold,Navy"
